year,player,salary
2001,Jim Jackson,23194170
2001,Jumaine Jones,2206200
2001,Scott Padgett,2192280
2001,Darrick Martin,3255600
2001,Carlos Rogers,11767350
2001,Monty Williams,6058350
2001,Samuel Dalembert,771480
2001,Mark Madsen,1467000
2001,Jamaal Tinsley,749160
2001,Primoz Brezec,749160
2001,Tony Parker,744480
2001,Emanual Davis,2382550
2001,Mark Strickland,8088000
2001,Gary Trent,9642859
2001,Larry Robinson,1356850
2001,Antonio Harvey,2959350
2001,Mitchell Butler,3325600
2001,Bruce Bowen,2888350
2001,Cherokee Parks,10091490
2001,Milt Palacio,1308844
2001,Victor Alexander,6477850
2001,Earl Boykins,1524324
2001,Reggie Slater,2444511
2001,Erick Barkley,1350200
2001,Erick Strickland,9177415
2001,Ryan Bowen,1442725
2001,Laron Profit,1440725
2001,Rafer Alston,1350375
2001,Harold Jamison,901875
2001,Jacque Vaughn,4165530
2001,Kevin Ollie,1811688
2001,Shawnelle Scott,1939350
2001,Jeff McInnis,1924350
2001,Mark Pope,2173350
2001,Troy Hudson,2103850
2001,Rick Brunson,1965350
2001,Stephen Jackson,907819
2001,Adrian Griffin,1449350
2001,Damon Jones,1739997
2001,Bruno Sundov,2235350
2001,Jelani McCoy,2963350
2001,Sean Marks,1238350
2001,Vladimir Stepania,2558330
2001,Felipe Lopez,1996970
2001,Ruben Wolkowyski,862354
2001,Mark Blount,857819
2001,Derrick Dial,1266225
2001,Obinna Ekezie,1266225
2001,Raja Bell,540850
2001,Charles Smith,26802376
2001,Leon Smith,1450960
2001,Rodney Buford,1206863
2001,Predrag Drobnjak,478558
2001,Vernon Maxwell,13190000
2001,Hanno Mottola,782819
2001,Steve Goodrich,470379
2001,Lee Nailon,782819
2001,Chris Porter,782819
2001,AJ Guyton,782819
2001,Soumaila Samake,782819
2001,Eduardo Najera,782819
2001,Khalid El-Amin,782819
2001,Wang Zhizhi,465850
2001,Zendon Hamilton,782819
2001,Brian Cardinal,782819
2001,Dan Langhi,782819
2001,Stanislav Medvedenko,782819
2001,Eddie House,782819
2001,Jason Hart,782819
2001,Michael Redd,782819
2001,Lavor Postell,782819
2001,Art Long,490850
2001,Jerome James,753350
2001,Olumide Oyedeji,782819
2001,Daniel Santiago,782819
2001,Jake Voskuhl,782819
2001,Jabari Smith,782819
2001,Amal McCaskill,1191550
2001,Terence Morris,420000
2001,Brian Scalabrine,332817
2001,Trenton Hassell,332817
2001,Jeff Trepagnier,332817
2001,Kenny Satterfield,332817
2001,Ratko Varda,332817
2001,Dean Oliver,332817
2001,Gilbert Arenas,332817
2001,Oscar Torres,332817
2001,Tierre Brown,332817
2001,Jamison Brewer,332817
2001,Norm Richardson,332817
2001,Antonis Fotsis,332817
2001,Willie Solomon,332817
2001,Ernest Brown,332817
2001,Malik Allen,332817
2001,Loren Woods,332817
2001,Maurice Evans,332817
2001,Earl Watson,332817
2001,Alvin Jones,332817
2001,Damone Brown,332817
2001,Alton Ford,332817
2001,Ruben Boumtje-Boumtje,332817
2001,Carlos Arroyo,332817
2001,Jarron Collins,332817
2001,Bobby Simmons,332817
2001,Omar Cook,292230
2001,Chris Andersen,288171
2001,Sam Mack,1877098
2001,Isaiah Rider,26398797
2001,Charlie Bell,89292
2001,Tang Hamilton,60881
2001,Joe Crispin,48705
2001,Mike Penberthy,345374
2001,Dickey Simpkins,5296190
2001,Arvydas Sabonis,37988481
2001,Sean Elliott,40626666
2001,Hersey Hawkins,29901200
2001,Chris Mullin,35094600
2001,Robert Pack,21233500
2001,Duane Causwell,17632092
2001,Cedric Ceballos,19962500
2001,Doug West,20845000
2001,Adam Keefe,18640000
2001,Greg Minor,13175000
2001,Dragan Tarlac,2500000
2001,Terry Mills,15987000
2001,Dale Ellis,16822750
2001,Sam Perkins,31264600
2001,A.C. Green,39101776
2001,Otis Thorpe,34551400
2001,J.R. Reid,16071000
2001,Terry Cummings,19341600
2001,Ron Harper,32635000
2001,Detlef Schrempf,29338333
2001,Olden Polynice,19420000
2001,John Williams,28649000
2001,Billy Owens,26010200
2001,Eric Murdock,11147250
2001,Keith Closs,6240000
2001,James Robinson,11854167
2001,Gary Grant,10155969
2001,Anthony Johnson,3542000
2001,Chris Carr,4140000
2001,Joe Kleine,9702250
2001,Zan Tabak,5200000
2001,Chuck Person,21708000
2001,Dennis Scott,25095000
2001,Elliot Perry,11699000
2001,Sherman Douglas,23829250
2001,Mirsad Turkcan,2639545
2001,Bill Curley,6768167
2001,Kevin Edwards,12375000
2001,Jerome Kersey,14316500
2001,David Wingate,6469000
2001,Pervis Ellison,21750000
2001,Dee Brown,24142000
2001,Mario Elie,12983000
2001,Tyrone Corbin,12036200
2001,Terry Davis,14019750
2001,Mahmoud Abdul-Rauf,19849500
2001,Sam Jacobson,2071227
2001,Corey Benjamin,1985160
2001,Todd Day,12119250
2001,David Benoit,5393096
2001,Todd Fuller,4975240
2001,Doug Overton,4104700
2001,Tyus Edney,1381000
2001,Etdrick Bohannon,795750
2001,Roy Rogers,3298140
2001,Ansu Sesay,1330500
2001,William Cunningham,898500
2001,Andrae Patterson,1171000
2001,Kornel David,988941
2001,Gerard King,1272000
2001,Michael Hawkins,1238529
2001,Lari Ketner,515838
2001,Maceo Baston,443500
2001,Jonathan Kerner,716000
2001,Lazaro Borrell,725375
2001,Jermaine Jackson,726375
2001,Chris Herren,618844
2001,Terrance Roberson,316969
2001,Torraye Braggs,316969
2001,Pete Mickeal,316969
2001,Pepe Sanchez,316969
2001,Ademola Okulaja,316969
2001,Paul McPherson,316969
2001,Ruben Garces,316969
2001,Ira Newble,316969
2001,Chris Carrawell,316969
2001,Garth Joseph,316969
2001,Mike Smith,316969
2001,Mark Karcher,50000
2001,Anthony Miller,1517250
2001,Jamal Robinson,40000
2001,Kevin Garnett,36203420
2001,Rik Smits,42950000
2001,Charles Barkley,37505000
2001,Bison Dele,21912000
2001,Jeff Hornacek,25608400
2001,Armen Gilliam,21890600
2001,Gerald Wilkins,14828200
2001,Dino Radja,19729500
2001,Hot Rod Williams,13282000
2001,Yinka Dare,8655000
2001,Kevin Gamble,11700000
2001,Keith Askins,5748400
2001,Tim Legler,5144000
2001,Duane Ferrell,9300000
2001,B.J. Tyler,6825000
2001,Harvey Grant,22502875
2001,Johnny Taylor,3111280
2001,Chris Anstey,2812820
2001,Derek Harper,17419700
2001,Rex Walters,8462500
2001,Malik Sealy,9550000
2001,Paul Grant,2709720
2001,Scott Burrell,7200000
2001,Eddie Johnson,8126700
2001,Antoine Carr,12550600
2001,Anthony Parker,2601480
2001,Frederic Weis,947200
2001,Ed Gray,2497320
2001,John Thomas,2210000
2001,Keith Booth,2061720
2001,Rodrick Rhodes,1917200
2001,Efthimios Rentzias,658700
2001,Eric Washington,1312000
2001,Dwayne Schintzius,5490500
2001,Toby Bailey,822500
2001,Gheorghe Muresan,8848500
2001,Jack Haley,2597250
2001,Michael Cage,15341421
2001,Chucky Brown,3967250
2001,BJ Armstrong,16380000
2001,Joe Dumars,20511700
2001,Tony Farmer,1029750
2001,Thomas Hamilton,510000
2001,LaSalle Thompson,10757500
2001,Anthony Avent,3410000
2001,John Salley,14818000
2001,Byron Scott,7907500
2001,Blue Edwards,12085000
2001,Ed Pinckney,8491000
2001,Willie Anderson,10310000
2001,Haywoode Workman,6880000
2001,Jerome Allen,992500
2001,Ricky Pierce,12160000
2001,Andrew Lang,15738000
2001,Rick Mahorn,6070000
2001,Oliver Miller,6458500
2001,Mark West,11010000
2001,Bill Wennington,7160000
2001,Pete Chilcutt,5301300
2001,Thurl Bailey,5360000
2001,John Coker,1060000
2001,Reggie Jordan,1254750
2001,Pooh Richardson,17588292
2001,Fred Vinson,635000
2001,Randy Livingston,1319200
2001,James Cotton,702000
2001,DeJuan Wheat,1072000
2001,Jerald Honeycutt,1060000
2001,Andrew Gaze,810000
2001,Jeffrey Sheppard,672500
2001,Ryan Stack,672500
2001,Brent Scott,632500
2001,Mate Skelin,672500
2001,Charles Jones,3570000
2001,Shea Seals,627000
2001,Makhtar N'Diaye,672500
2001,Miles Simon,672500
2001,Gerald Brown,672500
2001,Nikita Morgunov,672500
2001,Marty Conlon,4381088
2001,Tim Young,301875
2001,Shannon Smith,301875
2001,John Celestand,301875
2001,Ryan Robertson,301875
2001,Jamie Watson,2400000
2001,Dominique Wilkins,16482500
2001,Danny Schayes,9598765
2001,Dedric Willoughby,134956
2001,Benoit Benjamin,19248129
2001,A.J. Bramlett,118974
2001,Randell Jackson,403000
2001,Rick Hughes,115423
2001,DeMarco Johnson,111871
2001,Mark Davis,880200
2001,Stanley Roberts,18889824
2001,Corey Brewer,100000
2001,Jermaine Walker,100000
2001,Lou Roe,544912
2001,Joe Stephens,360691
2001,Devin Gray,88223
2001,Drew Barry,412765
2001,Mark Hendrickson,734764
2001,Kiwane Garris,61147
2001,Jamel Thomas,58599
2001,Eric Riley,1392706
2001,Adrian Caldwell,992250
2001,Terry Dehere,8048625
2001,Derek Hood,49721
2001,Ben Davis,715847
2001,Marcus Brown,1263294
2001,Rusty Larue,390588
2001,Tyrone Grant,37290
2001,Brandon Williams,322676
2001,Bakari Hendrix,31706
2001,Khalid Reeves,9013309
2001,Wayne Turner,30000
2001,Casey Shaw,312500
2001,LaMarcus Golden,25000
2001,Mike Brown,5975000
2001,Jason Lawson,267250
2001,Brett Robisch,20000
2001,Kebu Stewart,260941
2001,Jason Miskiri,15982
2001,Louis Bullock,10000
2001,Robert Werdann,793471
2001,Jimmy Oliver,479721
2001,John Morton,806735
2001,Andy Panko,5000
2001,Ira Bowman,4529
2001,Trevor Winter,292029
2001,Jason Sasser,2706
2001,Mark Price,27334920
2001,Rony Seikaly,27031000
2001,Lionel Simmons,21432400
2001,Stojko Vrankovic,13920000
2001,Bobby Hurley,16950000
2001,Sharone Wright,15120000
2001,Ken Norman,20615000
2001,Micheal Williams,17450000
2001,Carl Herrera,10887500
2001,Buck Williams,21044000
2001,Doug Edwards,5837500
2001,Lee Mayberry,6935000
2001,Joe Wolf,4052000
2001,Dennis Rodman,26255000
2001,Herb Williams,9036667
2001,Chris Morris,15755000
2001,Dontae' Jones,2439736
2001,Randolph Childress,3092320
2001,Martin Muursepp,1839320
2001,Priest Lauderdale,1890200
2001,Brian Evans,1845325
2001,Charles Shackleford,4239500
2001,Negele Knight,2589500
2001,Craig Ehlo,9926163
2001,Jeff Sanders,1110000
2001,David Vaughn,2291840
2001,Loren Meyer,2367760
2001,Corey Beck,697250
2001,Horacio Llamas Grey,697250
2001,Chris Robinson,920000
2001,Adonis Jordan,350000
2001,Marko Milic,592000
2001,Charles O'Bannon,640000
2001,Bubba Wells,572000
2001,Marlon Garnett,287500
2001,Cory Carr,287500
2001,Kelly McCarty,287500
2001,Korleone Young,287500
2001,J.R. Henderson,287500
2001,Paul Rogers,287500
2001,Kevin Johnson,28500000
2001,Clyde Drexler,27902000
2001,Nate McMillan,10171000
2001,Elmore Spencer,5057000
2001,Shawn Respert,4251120
2001,Greg Graham,5600000
2001,Ed O'Bannon,3908640
2001,Tree Rollins,5350000
2001,Acie Earl,5200000
2001,Tony Dumas,4060000
2001,Eric Mobley,4118000
2001,Robert Parish,19588000
2001,Clifford Rozier,3557250
2001,Henry James,2360100
2001,Mario Bennett,1937500
2001,George Zidek,2081200
2001,Sherell Ford,1670800
2001,Dontonio Wingfield,1475000
2001,Donny Marshall,1190000
2001,Randy Woods,3400000
2001,Shane Heal,704000
2001,Anthony Goldwire,580000
2001,Steve Scheffler,1640000
2001,Kevin Salvadori,657500
2001,Ed Stokes,272500
2001,John Long,627700
2001,Donald Whiteside,492250
2001,Greg Anderson,5331250
2001,Steve Henson,992250
2001,Rumeal Robinson,4809750
2001,Carl Thomas,519750
2001,Ivano Newbill,669750
2001,Tim Breaux,647250
2001,Pete Myers,1567250
2001,Ron Grandison,662250
2001,Stephen Howard,593350
2001,Tim Kempton,1422250
2001,Tom Chambers,9880250
2001,Alton Lister,5538250
2001,Sean Higgins,1672250
2001,Vincent Askew,5857250
2001,Reggie Geary,492250
2001,God Shammgod,242250
2001,Travis Williams,242000
2001,Adrian Custis,242000
2001,Serge Zwikker,242000
2001,James Collins,242000
2001,Malcolm Huckaby,242000
2001,Jeff Nordgaard,242000
2001,Derek Grimm,242000
2001,Chris Garner,242000
2001,Matt Fish,547500
2001,Stacey King,7700000
2001,Scott Brooks,3317500
2001,Ron Riley,50000
2001,Ruben Nembhard,50000
2001,Patrick Savoy,25000
2001,Nate Huffman,20000
2001,Todd Lindeman,15000
2001,Wayman Tisdale,17129000
2001,Sarunas Marciulionis,12937000
2001,Reggie Williams,8136500
2001,Sasha Danilovic,3347000
2001,Donald Royal,5360000
2001,Frank Brickowski,12593000
2001,Kenny Gattison,6809000
2001,Brooks Thompson,2807300
2001,Jon Koncak,13650000
2001,Antonio Lang,1268000
2001,Brad Lohaus,5488000
2001,Jimmy King,630000
2001,Lawrence Moten,601000
2001,Rafael Addison,1990000
2001,Xavier McDaniel,11498000
2001,Donnie Boyce,497500
2001,Willie Burton,6880500
2001,Tony Smith,3567500
2001,Fred Roberts,2819500
2001,Greg Dreiling,2247500
2001,Keith Jennings,1687500
2001,Litterial Green,637500
2001,Mike Peplowski,622500
2001,Tracy Moore,537500
2001,Kevin Duckworth,13972000
2001,Rich Manning,472500
2001,David Wood,1910500
2001,Chris Jent,497500
2001,Eric Leckner,2300500
2001,Larry Stewart,2977500
2001,Mark Bradtke,247500
2001,Darrin Hancock,622500
2001,Ashraf Amaya,472500
2001,Brett Szabo,220000
2001,Steve Hamer,220000
2001,Carlos Strong,220000
2001,Marcus Mann,220000
2001,Ray Owes,220000
2001,James Scott,220000
2001,Virginijus Praskevicius,220000
2001,Earl Cureton,430200
2001,Kenny Smith,11972100
2001,Lloyd Daniels,767500
2001,Gaylon Nickerson,152900
2001,James Worthy,19400000
2001,Sam Bowie,17800000
2001,Brad Daugherty,18529000
2001,Blair Rasmussen,14023500
2001,Alvin Robertson,9134000
2001,Sedale Threatt,9258000
2001,Jeff Malone,11165000
2001,Doc Rivers,7896750
2001,Johnny Dawkins,11130000
2001,Mark Macon,7501000
2001,Terry Catledge,8604700
2001,Tim Perry,7500000
2001,Spud Webb,7825600
2001,Harold Miner,5290000
2001,Bo Kimble,7250000
2001,Anthony Bonner,4516000
2001,Alec Kessler,7408000
2001,Jerrod Mustaf,4877000
2001,John Battle,6190000
2001,Scott Haskin,3219000
2001,Jeff Turner,4060000
2001,Michael Adams,7232000
2001,Donald Hodge,3830000
2001,Luther Wright,2535000
2001,Jerry Reynolds,6576500
2001,Byron Houston,2600000
2001,Roy Tarpley,4700000
2001,Vern Fleming,6807000
2001,Greg Kite,4685000
2001,Vincenzo Esposito,500000
2001,Gerald Glass,2658000
2001,Doug Smith,7395000
2001,James Edwards,5168000
2001,Stefano Rusconi,415000
2001,LeRon Ellis,730000
2001,Anthony Bowie,3070000
2001,Randolph Keys,685000
2001,Dwayne Morton,500000
2001,Ryan Lorthridge,400000
2001,Stanley Jackson,350000
2001,Derrick Alston,500000
2001,Larry Krystkowiak,3519000
2001,Andy Toolson,680000
2001,Moses Malone,8509750
2001,Howard Nathan,300000
2001,Junior Burrough,300000
2001,Dave Johnson,1450000
2001,James Donaldson,2060000
2001,Bob McCann,655000
2001,Kevin Pritchard,906000
2001,Keith Tower,289316
2001,Greg Sutton,564500
2001,Damon Bailey,400000
2001,Henry Turner,415000
2001,Ennis Whatley,505000
2001,Todd Mundt,234660
2001,Larry Sykes,225000
2001,Joe Courtney,388158
2001,Steve Colter,675000
2001,Greg Grant,945000
2001,Steve Bardo,375000
2001,Chris King,225000
2001,Derrick Phelps,225000
2001,Rodney Dent,375000
2001,Trevor Ruffin,468860
2001,Marques Bragg,225000
2001,Anthony Tucker,375000
2001,Eric Anderson,615000
2001,Corey Gaines,238000
2001,Elmer Bennett,225000
2001,Jeff Grayer,3045000
2001,Richard Dumas,1665000
2001,Anthony Cook,2295000
2001,Dell Demps,225000
2001,Jeff Webster,225000
2001,Charles Claxton,200000
2001,Gerald Madkins,1290000
2001,Rastko Cvetkovic,200000
2001,Rodney Zimmerman,200000
2001,Alvin Heggs,200000
2001,Logan Vander Velden,200000
2001,Frankie King,200000
2001,Terrence Rencher,200000
2001,Clint McDaniel,200000
2001,Martin Lewis,200000
2001,Rich King,2800000
2001,Geert Hammink,347560
2001,Kareem Townes,40000
2001,Kurt Rambis,3570000
2001,Grady Livingston,25000
2001,Constantin Popa,15000
2001,Nate Higgs,15000
2001,Reggie Lewis,10360000
2001,Orlando Woolridge,6929000
2001,Scott Skiles,7528000
2001,Danny Ainge,6550000
2001,Jay Humphries,6910000
2001,Mark Aguirre,6859600
2001,Bill Cartwright,9202000
2001,Rolando Blackman,8405000
2001,Roy Hinson,6025500
2001,Mike Gminski,7765000
2001,Tony Campbell,6098000
2001,Cliff Levingston,2750000
2001,Alaa Abdelnaby,2844000
2001,Kevin Brooks,3000000
2001,Trevor Wilson,650000
2001,John Paxson,4385000
2001,Chris Smith,825000
2001,Tom Tolbert,2492000
2001,Morlon Wiley,1037000
2001,Marlon Maxey,975000
2001,Jim Les,1349000
2001,Darnell Mee,400000
2001,Bob Martin,250000
2001,Harold Ellis,250000
2001,Tim McCormick,3335000
2001,Tony Bennett,546000
2001,Manute Bol,5150000
2001,Todd Lichti,2460180
2001,Andres Guibert,175000
2001,Walter Bond,474900
2001,Sergei Bazarevich,168000
2001,Matt Wenstrom,300000
2001,Tony Harris,150000
2001,Sleepy Floyd,6600000
2001,Gary Alexander,150000
2001,Ledell Eackles,2315000
2001,Danny Young,1150000
2001,Askia Jones,150000
2001,Melvin Robinson,150000
2001,Doug Lee,425000
2001,Julius Nwosu,150000
2001,Brian Oliver,1973000
2001,Kenny Walker,1425000
2001,Winston Garland,1802860
2001,Corey Crowder,522982
2001,Pat Durham,126000
2001,Dave Jamerson,3408000
2001,Aaron Swinson,102424
2001,Mike Iuzzolino,523500
2001,Richard Petruska,205000
2001,Jo Jo English,50000
2001,Rod Higgins,1215800
2001,Kevin Rankin,11404
2001,Tom Hovasse,6140
2001,Tate George,2073260
2001,Larry Nance,8238000
2001,Isiah Thomas,10472000
2001,Magic Johnson,9900000
2001,Fat Lever,7143000
2001,Evers Burns,1616000
2001,Jim Petersen,4913000
2001,Sidney Green,4700000
2001,Mark Eaton,5999000
2001,Bill Laimbeer,5498000
2001,Mark Randall,1630000
2001,LaBradford Smith,2320000
2001,Randy White,3437000
2001,Buck Johnson,2715000
2001,Marcus Liberty,1480000
2001,Paul Graham,1225000
2001,John Bagley,2250000
2001,Malcolm Mackey,550000
2001,Les Jepsen,2017000
2001,Frank Johnson,640000
2001,Sean Green,885000
2001,Kenny Williams,1150000
2001,Reggie Smith,633000
2001,Kevin Lynch,575000
2001,A.J. English,1306000
2001,Gundars Vetra,575000
2001,Ron Anderson,2675000
2001,Jay Guidinger,390000
2001,Andre Spencer,250000
2001,Tellis Frank,200000
2001,Chris Corchiani,450000
2001,Sedric Toney,150000
2001,Josh Grant,150000
2001,Kiki Vandeweghe,2335000
2001,Brian Davis,150000
2001,Duane Cooper,290000
2001,Kevin Thompson,150000
2001,Randy Breuer,2550000
2001,Eddie Lee Wilkins,1000000
2001,Darren Morningstar,43000
2001,Lester Conner,2715000
2001,Kevin McHale,8400000
2001,Ralph Sampson,7620000
2001,Bernard King,6625000
2001,Larry Bird,3800000
2001,Mike Sanders,3630000
2001,Cliff Robinson,2529000
2001,Drazen Petrovic,4190000
2001,Sam Vincent,3750000
2001,Travis Mays,3000000
2001,Rodney McCray,3085000
2001,William Bedford,2675000
2001,Ed Nealy,2000000
2001,Darrell Walker,2010000
2001,Brad Sellers,1300000
2001,Maurice Cheeks,2600000
2001,Bob Hansen,1750000
2001,Scott Hastings,1550000
2001,Tod Murphy,1850000
2001,Kenny Payne,1310000
2001,Larry Smith,2297000
2001,Lance Blanks,1270000
2001,Craig Hodges,1700000
2001,Trent Tucker,1998000
2001,Mitchell Wiggins,670000
2001,Randy Wittman,1350000
2001,Mark Acres,1234000
2001,Keith Owens,380000
2001,Jerome Lane,1365000
2001,Vinnie Johnson,3190000
2001,Corey Williams,200000
2001,Brian Howard,200000
2001,Gerald Paddio,310000
2001,Dexter Cambridge,150000
2001,John Shasky,550000
2001,A.J. Wynder,300000
2001,Bart Kofoed,270000
2001,Kenny Battle,490000
2001,Marcus Webb,140000
2001,Dan O'Sullivan,140000
2001,Radisav Curcic,140000
2001,Walter Palmer,640000
2001,Gary Plummer,140000
2001,Isaiah Morris,140000
2001,Kennard Winchester,380000
2001,Alex Blackwell,140000
2001,Rory Sparrow,566000
2001,Anthony Pullard,140000
2001,Alex Stivrins,140000
2001,Andre Turner,380000
2001,Stan Kimbrough,133000
2001,Curtis Blair,25000
2001,Matt Othick,13000
2001,Reggie Fox,11000
2001,Ricky Blanton,8000
2001,Tito Horford,7000
2001,Mychal Thompson,2422000
2001,Walter Davis,2115000
2001,Wayne Cooper,2300000
2001,Paul Pressey,1900000
2001,Dennis Hopson,1865000
2001,Joe Barry Carroll,1275000
2001,Darrell Griffith,1700000
2001,Terry Teagle,1250000
2001,Alexander Volkov,1325000
2001,Mike Woodson,658000
2001,John Turner,615000
2001,Brad Davis,1200000
2001,Larry Drew,1150000
2001,Mark Alarie,1050000
2001,Winston Bennett,1050000
2001,Otis Smith,975000
2001,Stuart Gray,520000
2001,Bill Hanzlik,1018000
2001,Alex English,2000000
2001,Dave Hoppen,900000
2001,Brian Quinnett,810000
2001,Andrew Toney,450000
2001,Rickey Green,565000
2001,Quintin Dailey,850000
2001,Mike Holton,400000
2001,Bob Thornton,670000
2001,Jon Sundvold,668000
2001,Ken Bannister,700000
2001,Dave Corzine,600000
2001,Ian Lockhart,393000
2001,Kelvin Upshaw,280000
2001,Mark Hughes,250000
2001,Delaney Rudd,455000
2001,Jim Paxson,225000
2001,Rodney Monroe,217000
2001,Alan Ogg,332000
2001,Myron Brown,200000
2001,Tom Garrick,540000
2001,Jawann Oldham,175000
2001,Tom Copa,160000
2001,Lamont Strothers,150000
2001,Dave Feitl,410000
2001,Gary Leonard,330000
2001,Anthony Frederick,160000
2001,Darnell Valentine,230000
2001,Charles Thomas,130000
2001,Lanard Copeland,130000
2001,Tony Brown,180000
2001,Patrick Eddie,130000
2001,Robert Reid,130000
2001,Tharon Mayes,130000
2001,Chuck Nevitt,118000
2001,Dan Godfread,100000
2001,Jack Sikma,1600000
2001,Kelly Tripucka,1000000
2001,Reggie Theus,765000
2001,Dave Greenwood,650000
2001,Derrick Chievous,525000
2001,Sidney Moncrief,510000
2001,Billy Thompson,400000
